,,t1,n2,n3,n4
20190112,445,100.09,95.86,97.34,95.73
20190112,450,99.72,96.67,97.44,96.11
20190112,455,99.87,94.89,96.25,95.68
20190112,500,97.01,97.82,95.66,105.4
20190112,505,101.84,97.39,97.22,97.23
20190112,510,97.94,97.84,97.09,96.49
20190112,515,97.35,97.27,94.12,97.97
20190112,520,96.84,95.14,96.37,98.81
20190112,525,99.69,97.51,96.62,95.63
20190112,530,96.97,96.59,97.14,95.32
20190112,535,96.54,98.41,94.75,94.26
20190112,540,99.35,99.14,94.96,96.75
20190112,545,99.1,95.45,92.96,101.27
20190112,550,100.48,96.53,94.92,96.4
20190112,555,98.44,95.72,94.52,95.63
20190112,600,96.78,96.12,95.77,99.29
20190112,605,96.31,95.46,94.12,99.26
20190112,610,97.04,92.39,94.82,98.2
20190112,615,95.29,96.21,93.83,93.22
20190112,620,94.58,90.94,92.54,92.41
20190112,625,93.71,94.34,94.03,96.04
20190112,630,95.2,91.98,95.97,93.07
20190112,635,98.26,92.86,94.95,94.17
20190112,640,95.51,89.38,92.65,93.08
20190112,645,96.23,91.16,94.26,93.27
20190112,650,96.67,88.76,94.92,93.16
20190112,655,94.42,91.41,94.28,91.87
20190112,700,92.18,91.21,91.12,89.16
20190112,705,91.99,91.65,93.54,87.96
20190112,710,90.52,91.32,93.86,86.6
20190112,715,89.41,91.54,92.29,82.59
20190112,720,92.16,89.63,93.07,87.84
20190112,725,93.16,92.01,94.92,83.82
20190112,730,90.96,88.13,95.67,81.24
20190112,735,92.2,90.03,95.76,86.51
20190112,740,94.14,92.25,95.25,85.19
20190112,745,95.08,89.46,95.56,85.63
20190112,750,91.24,89.56,98.31,83.99
20190112,755,92.34,88.92,99.28,85.32
20190112,800,92.83,91.08,97.86,84.03
20190112,805,91.61,91.43,98.71,84.68
20190112,810,93.62,91.1,96.27,81.75
20190112,815,94.56,92.45,98.5,85.08
20190112,820,93.7,89.07,96.24,83.24
20190112,825,92.74,91.9,97.41,85.89
20190112,830,92.71,91.82,99.38,86.61
20190112,835,91.22,94.06,97.64,82.29
20190112,840,91.48,94.06,97.42,82.54
20190112,845,91.13,91.6,98.09,83.02
20190112,850,89.53,86.94,98.89,74.84
20190112,855,87.75,89.94,97.16,73.37
20190112,900,86.52,91.26,98.08,82.63
20190112,905,90.49,89.52,99.92,82.07
20190112,910,89.75,89.1,98.7,82.41
20190112,915,89.22,89.48,97.85,65.96
20190112,920,86.05,90.02,98.71,64.07
20190112,925,84.56,86.48,98.1,58.98
20190112,930,82.56,87.99,97.38,57.25
20190112,935,80.83,91.68,98.7,51.61
20190112,940,83.95,91.69,97.39,51.84
20190112,945,86.07,89.16,98.52,49.53
20190112,950,85.07,91.57,96.43,47.51
20190112,955,86.5,92.51,95.95,45.23
20190112,1000,85.56,93.88,98.23,52.55
20190112,1005,83.96,92.3,97.75,54.19
20190112,1010,85.25,94.91,97.67,50.51
20190112,1015,86.6,94.08,96.64,48.43
20190112,1020,84.5,94.56,97.49,51.73
20190112,1025,84.97,95.91,96.32,51.17
20190112,1030,85.4,93.62,96.36,48.39
20190112,1035,84.19,91.87,98.53,47.59
20190112,1040,85.95,91.33,96.46,48.61
20190112,1045,85.87,93.05,96.37,49.04
20190112,1050,84.84,94.85,98.74,49.76
20190112,1055,84.34,92.37,99.06,53.15
20190112,1100,84.75,93.53,96.69,47.38
20190112,1105,86.42,94.39,96.76,49.94
20190112,1110,81.94,88.49,95.26,43.94
20190112,1115,86.23,89.74,96.25,44.4
20190112,1120,85,92.23,97.54,50.04
20190112,1125,83.59,89.49,96.29,46.54
20190112,1130,81.9,90.35,95.9,54.77
20190112,1135,84.67,91.13,97.72,60.15
20190112,1140,75.87,86.53,97.59,47.15
20190112,1145,86.54,90.29,98.27,41.2
20190112,1150,88.73,91.39,97.49,44.34
20190112,1155,89.17,90.29,96.86,46.32
20190112,1200,90.94,93.38,96.54,41.33
20190112,1205,92.59,91.12,98.01,52.77
20190112,1210,91.15,92.51,98.24,47.57
20190112,1215,91.91,90.7,98.39,43.85
20190112,1220,90.47,90.88,98.4,41.45
20190112,1225,89.06,93.95,99.01,44.7
20190112,1230,89.4,93.12,100.12,54.57
20190112,1235,87.68,93.72,99.51,57.41
20190112,1240,87.56,95.35,97.92,63.14
20190112,1245,86.87,95.27,99.86,65.87
20190112,1250,87.96,95.05,100.26,56.53
20190112,1255,84.79,94.26,99.46,52.72
20190112,1300,85.14,96.4,99.91,46.25
20190112,1305,85.89,94.74,98.85,45.96
20190112,1310,86.09,96.74,98.96,45.04
20190112,1315,85.8,95.39,96.72,56.52
20190112,1320,86.39,90.67,99.08,57.8
20190112,1325,86.39,95.28,97.71,57.18
20190112,1330,87.17,96.72,99.05,55.91
20190112,1335,89.28,95.31,98.39,49.69
20190112,1340,90.76,97.23,96.43,45.35
20190112,1345,89.78,96.09,99.02,51.38
20190112,1350,87.19,93.5,98.24,59.74
20190112,1355,88.85,94.39,98.8,57.98
20190112,1400,88.83,95.89,98.3,63.91
20190112,1405,91.35,96.45,97.49,56.46
20190112,1410,89.7,95.72,97.51,58.04
20190112,1415,91.34,94.45,99.04,54.66
20190112,1420,91.99,94.58,97.68,48.62
20190112,1425,92.01,95.9,96.69,45.44
20190112,1430,88.58,92.98,97.24,43.67
20190112,1435,87.84,92.93,96.17,50.38
20190112,1440,83.94,92.83,98.05,45.89
20190112,1445,83.75,94.8,99.56,49.77
20190112,1450,85.06,96.42,99.24,48.44
20190112,1455,85.68,93.68,98.56,49.31
20190112,1500,85.51,94.39,98.68,48.1
20190112,1505,83.32,95.43,98.17,51.75
20190112,1510,83.37,96.48,94.14,50.71
20190112,1515,86.51,96.66,96.02,53.22
20190112,1520,87.54,95.28,93.06,52.08
20190112,1525,84.61,95.25,92.96,57
20190112,1530,85.31,94.55,92.3,54.92
20190112,1535,83.94,95.35,94.24,48.46
20190112,1540,82.05,95.47,96.23,48.85
20190112,1545,84.04,94.95,95.47,49.01
20190112,1550,77.99,94.6,97.03,49.35
20190112,1555,53.59,93.87,96.99,46.2
20190112,1600,46.28,94.43,94.74,50.73
20190112,1605,55.46,92.34,96.61,52.62
20190112,1610,53.57,92.37,93.11,52.48
20190112,1615,50.11,92.82,93.42,55.41
20190112,1620,58.27,93.68,94.31,46.95
20190112,1625,58.88,94.75,95.12,54.02
20190112,1630,58.25,94.17,94.47,47.34
20190112,1635,63.02,95.09,94.82,47.74
20190112,1640,66.25,92.99,92.43,49.3
20190112,1645,71.38,94.48,95.72,51.68
20190112,1650,79.2,94.2,96.1,53.01
20190112,1655,78.99,93.49,92.21,53.57
20190112,1700,80.74,95.08,89.89,57.55
20190112,1705,79.89,95.59,90.29,44.5
20190112,1710,78.54,95.75,89.23,53.46
20190112,1715,76.31,93.64,85.63,45.91
20190112,1720,70.49,95.25,88.46,40.59
20190112,1725,70.63,94.74,87.69,43.43
20190112,1730,70.88,94.1,84.88,44.59
20190112,1735,72.8,89.89,81.55,44.41
20190112,1740,69.22,91.99,81.27,40.78
20190112,1745,69.6,91.14,80.16,41.33
20190112,1750,67.82,91.62,79.69,45.12
20190112,1755,67.82,92.42,82.46,43.07
20190112,1800,67.51,93.76,81.41,46.45
20190112,1805,72.11,90.62,85.75,45.77
20190112,1810,70.23,94.07,88,44.63
20190112,1815,71.92,97.54,87.14,51.76
20190112,1820,71.37,94.18,87.81,62.14
20190112,1825,72.04,93.17,88.79,57.54
20190112,1830,74.19,96.46,87.27,59.55
20190112,1835,76.49,98.75,87.79,74.26
20190112,1840,68.24,98.11,91.2,70.15
20190112,1845,66.01,94.26,94.21,69.33
20190112,1850,75.05,97.47,94.93,69.48
20190112,1855,79.02,97.18,94.53,67.82
20190112,1900,80.1,97.4,94.74,61.42
20190112,1905,84.2,99.2,93.04,74.05
20190112,1910,87.78,96.89,94.61,67.52
20190112,1915,89.73,95.93,95.42,83.56
20190112,1920,89.05,96.43,96.08,85.6
20190112,1925,88.62,97.84,96.45,88.58
20190112,1930,87.96,95.05,94.74,84.68
20190112,1935,91.1,96.07,94.53,85.12
20190112,1940,90.41,97.72,97.27,78.13
20190112,1945,89.04,97.33,96.35,79.44
20190112,1950,90.22,98.84,99.25,86.18
20190112,1955,88.14,99.35,98.88,86.86
20190112,2000,92.23,95.75,96.13,83.78
20190112,2005,88,96.67,96.9,86.59
20190112,2010,89.89,98.57,98.24,88.41
20190112,2015,90.13,98,95.99,82.25
20190112,2020,87.87,96,96.49,76.71
20190112,2025,85.19,97.05,95.85,85.25
20190112,2030,87,96.82,95.46,85.41
20190112,2035,89.01,95.2,97.1,88.27
20190112,2040,90.95,96.41,98.29,81.62
20190112,2045,88.58,94.81,97.61,80.46
20190112,2050,87.88,98.02,97.24,87.52
20190112,2055,89.46,96.96,97.68,90.72
20190112,2100,95.66,97.03,100.56,85.6
20190112,2105,94.43,99.78,101.48,86.8
20190112,2110,96.86,97.73,100.83,91.69
20190112,2115,97.76,99.34,101.71,94.47
20190112,2120,95.6,97.02,103.03,95.01
20190112,2125,97,98.58,102.62,93.68
20190112,2130,95.75,98.37,101.78,94.84
20190112,2135,95.31,98.29,100.64,95.62
20190112,2140,94.58,101.97,102.66,95.07
20190112,2145,97.27,99.72,102.49,94.95
20190112,2150,96.28,97.46,103.29,96.27
20190112,2155,97.06,100.9,102.53,99.39
20190112,2200,98.69,98.98,102.78,95.39
20190112,2205,99.69,97.27,101.64,95.67
20190112,2210,97.26,98.64,101.63,94.72
20190112,2215,97.03,99.93,102.95,96.81
20190112,2220,97.62,100.66,103.29,98.11
20190112,2225,98.65,103.55,104,101.85
20190112,2230,101.61,101.88,102.57,102.29
20190112,2235,103.17,101.34,105.56,102.55
20190112,2240,101.42,100.69,103.28,101.01
20190112,2245,99.6,102.86,104,103.54
20190112,2250,103.14,100.56,104.01,107.17
20190112,2255,102.85,104.49,103.39,102.09
20190112,2300,101.21,103.46,103.09,98.85
20190112,2305,102,104.59,103.99,100.28
20190112,2310,102.22,103.19,103.11,105.53
20190112,2315,102.31,102.26,103.25,106.31
20190112,2320,104.49,100.47,105.38,104.9
20190112,2325,105.27,104.82,106.24,107.37
20190112,2330,106.57,109.53,105.95,107.55
20190112,2335,105.56,103.99,105.42,105.01
20190112,2340,105.05,106.92,105.34,109.06
20190112,2345,106.74,104.46,104.68,108.37
20190112,2350,108.52,106.13,106.67,108.6
20190112,2355,108.78,106.32,103.29,110.69
20190113,0,108.09,104.06,105.27,107.83
20190113,5,106.46,106.24,104.67,103.59
20190113,10,105.18,106.82,105.15,105.64
20190113,15,106.18,105.44,103.03,109.37
20190113,20,105.55,106.64,103.81,106.71
20190113,25,105.14,105.09,103.16,108.62
20190113,30,107.43,104.65,104.35,107.67
20190113,35,108.55,107.38,105.07,110.75
20190113,40,106.98,108.39,105.16,107.38
20190113,45,107.5,102.73,102.47,107.31
20190113,50,106.95,104.18,107.09,110.57
20190113,55,112.71,103.38,105.02,114.36
20190113,100,108.06,105.5,104.6,107.63
20190113,105,109.2,106.91,101.82,105.07
20190113,110,109.69,104.99,103.55,107.14
20190113,115,109.63,103.33,107.52,106.72
20190113,120,112.05,109.3,103.5,111.91
20190113,125,109.52,103.36,102.52,107.68
20190113,130,106.95,105.64,102.93,115.32
20190113,135,109.27,106.53,101.68,111.21
20190113,140,110.88,104.72,106.01,112.54
20190113,145,107.62,102.8,108.47,104.35
20190113,150,108.76,103.44,103.97,115.76
20190113,155,108.68,104.93,100.19,108.94
20190113,200,113.29,103.56,106.06,108.55
20190113,205,113.42,102.94,106.19,110.05
20190113,210,110.77,103.01,103.99,108.59
20190113,215,114.44,108.29,106.29,116.32
20190113,220,116.22,102.78,104.61,113.62
20190113,225,116.68,103.88,105.52,111.85
20190113,230,111.48,109.59,100.68,111.48
20190113,235,109.45,105.39,106.6,112.14
20190113,240,107.45,107.78,108.01,109.22
20190113,245,111.68,104.67,102.93,109.59
20190113,250,106.99,108.09,102.64,112.38
20190113,255,110.68,102.66,108.05,105.5
20190113,300,109.13,103.47,102.13,99.55
20190113,305,108.47,106.82,107.76,112.33
20190113,310,109.94,105.28,104.24,107.34
20190113,315,105.98,105.47,105.38,104.39
20190113,320,113.16,100.79,104.31,109.36
20190113,325,114.59,104.68,105.58,103.43
20190113,330,106.47,99.78,105.6,107.31
20190113,335,108.18,100.68,102.57,108.14
20190113,340,108.73,106.83,105.6,104.86
20190113,345,108,104.75,101.4,111.86
20190113,350,108.94,103.78,106.09,107.44
20190113,355,102.96,100.97,102.65,97.86
20190113,400,105.08,100.87,106.41,104.2
20190113,405,102.24,106.55,105.59,105.51
20190113,410,108.16,105.41,104.16,103.91
20190113,415,106.89,104.63,106.65,102.64
20190113,420,107.45,101.01,105.12,96.65
20190113,425,104.75,103.42,105.45,104.5
20190113,430,111.6,104.2,105.99,105.57
20190113,435,112.05,101.83,104.28,109.53
20190113,440,112.2,103.03,105.64,105.34
20190113,445,108.77,99.3,104.76,103.85
20190113,450,105.62,106.37,107.34,96.56
20190113,455,103.02,106.85,103.19,101.8
20190113,500,103.71,106.3,106,107.96
20190113,505,105.27,98.68,105.32,101.67
20190113,510,105.87,105.07,101.65,105.36
20190113,515,109.66,102.89,101.15,108.69
20190113,520,108.64,103.48,104.59,99.64
20190113,525,105.73,104.99,103.55,103.27
20190113,530,104.15,104.13,100.41,108.11
20190113,535,103.67,105.71,104.86,107.65
20190113,540,106.58,106.38,102.46,103.82
20190113,545,103.54,108.55,100.52,104.41
20190113,550,106.03,106.06,98.64,104.49
20190113,555,104.42,103.2,100.47,101.68
20190113,600,102.48,104.02,102.03,105.02
20190113,605,103.68,104.42,99.78,97.48
20190113,610,103.54,105.6,97.01,104.38
20190113,615,104.77,103.34,97.89,103.71
20190113,620,103.24,103.71,101.36,100.24
20190113,625,100.98,103.45,99.89,103.3
20190113,630,102.29,103.82,98.93,101.88
20190113,635,103.26,103.63,100.72,106.3
20190113,640,103.64,100.48,105.04,100.43
20190113,645,104.65,104.66,98.04,102.66
20190113,650,104.12,98.68,99.86,98.13
20190113,655,103.79,100.86,99.27,101.66
20190113,700,100.56,102.74,98.18,99.36
20190113,705,100.99,98.87,98.97,100.69
20190113,710,102.08,104.08,98.31,98.07
20190113,715,100.51,97.33,97.96,95.88
20190113,720,98.11,98.99,98.09,97.83
20190113,725,99.59,101.3,98.32,96.17
20190113,730,102.31,97.98,98.38,101.02
20190113,735,103.8,100.18,101.05,101.59
20190113,740,102.62,99.79,105,99.19
20190113,745,103.21,100.55,105.45,98.84
20190113,750,105.78,102.57,106.14,102.73
20190113,755,106.38,104.79,106.81,104.33
20190113,800,105.17,104.36,103.73,99.51
20190113,805,103.43,103.73,104.68,101.5
20190113,810,107.5,104.53,104.68,103.36
20190113,815,104.27,103.89,106.19,101.35
20190113,820,103.68,103.56,104.63,99.47
20190113,825,102.33,106.14,106.86,101.72
20190113,830,104.05,105.38,106.87,100.26
20190113,835,101.79,101.9,105.74,100.32
20190113,840,102.68,103.35,106.53,100.87
20190113,845,102.98,102.47,105.36,97.5
20190113,850,101.65,102.52,104.99,99.44
20190113,855,101.92,101.91,106.17,99.03
20190113,900,99.25,102.44,105.64,96.55
20190113,905,99.29,103.74,105.23,95.33
20190113,910,97.25,101.41,105.49,93.24
20190113,915,95.42,102.29,104.92,90.43
20190113,920,96.5,101.13,105.39,91.98
20190113,925,97.92,101.76,106.92,89.46
20190113,930,96.87,100.81,105.97,89.94
20190113,935,95.94,101.22,106.16,84.08
20190113,940,95.7,102.5,104.7,79.73
20190113,945,92.75,99.9,103.43,85.11
20190113,950,93.18,97.96,102.68,82.81
20190113,955,90.36,97.77,104.93,81.08
20190113,1000,91.79,101.24,104.68,90.35
20190113,1005,90.32,100.07,103.71,89.6
20190113,1010,91.28,100.43,102.42,85.52
20190113,1015,93.18,99.48,101.9,68.1
20190113,1020,91.3,100.32,103.24,67.75
20190113,1025,91.44,99.3,103.94,75.81
20190113,1030,90.13,100.73,104.6,72.78
20190113,1035,89.13,98.36,103.12,72.75
20190113,1040,91.55,98.8,103.34,73.88
20190113,1045,90.51,98.56,103.88,84.6
20190113,1050,90.59,100.36,103.97,81.23
20190113,1055,92.41,98.41,104.16,71.51
20190113,1100,90.45,98.85,101.58,71.09
20190113,1105,92.7,97.5,101.97,68.68
20190113,1110,88.73,100.79,101.89,68.67
20190113,1115,87.61,98.64,103.32,68.28
20190113,1120,88.12,98.31,103.31,64.71
20190113,1125,88.36,99.57,101.8,72.04
20190113,1130,90.57,99.28,101.27,76.05
20190113,1135,89.16,99.82,102.93,82.98
20190113,1140,93.34,99.39,105.03,78.68
20190113,1145,91.46,101.12,103.06,72.18
20190113,1150,90.88,100.03,103.73,71.15
20190113,1155,91.17,100.56,105.2,70.94
20190113,1200,90.5,99.05,102.25,67.74
20190113,1205,89.24,101.32,102.59,65.91
20190113,1210,90.23,101.66,102.56,69.11
20190113,1215,90.49,101.55,102.23,74.36
20190113,1220,93.56,101.95,103.45,84.97
20190113,1225,91.29,102.8,102.78,79.71
20190113,1230,92.55,102.07,101.76,74.36
20190113,1235,91.97,99.5,102.74,85.17
20190113,1240,94.37,103.54,99.69,79.53
20190113,1245,91.63,102.89,100.99,72.57
20190113,1250,87.99,102.51,102.33,79.7
20190113,1255,91.82,101.7,102.36,81.7
20190113,1300,90.18,101.91,102.48,71.76
20190113,1305,91.03,99.97,102.07,72.11
20190113,1310,89.49,99.18,102.22,79.74
20190113,1315,91.02,100.68,101.66,76.09
20190113,1320,88.7,100.41,102.6,74.43
20190113,1325,89.11,101.25,100.64,79.66
20190113,1330,90.11,99.86,98.78,67.1
20190113,1335,89.99,100.74,99.1,70.28
20190113,1340,85.67,98.14,100.73,70.55
20190113,1345,88.06,97.59,99.23,73.29
20190113,1350,86.97,100.76,101.42,71.72
20190113,1355,90.03,100.6,102.25,75.84
20190113,1400,90.28,99.71,101.46,79.96
20190113,1405,90.53,99.45,100.56,75.18
20190113,1410,89.71,99.55,100.93,80.96
20190113,1415,88.36,97.34,101.47,82.11
20190113,1420,90.1,95.94,99.43,74.26
20190113,1425,90.13,98.64,100.23,87.35
20190113,1430,91.07,97.14,101.37,82.71
20190113,1435,92.78,98.87,98.6,72.74
20190113,1440,89.19,98.45,97.67,80.71
20190113,1445,89.95,98.97,99.37,61.18
20190113,1450,88.15,100.11,99.11,61.45
20190113,1455,88.89,96.13,97.97,57.9
20190113,1500,89.22,99.02,100.32,70.73
20190113,1505,85.33,95.61,98.27,74.41
20190113,1510,84.01,99.75,99.69,75.4
20190113,1515,85.16,99.25,97.82,82.43
20190113,1520,87.4,97.56,97.24,81.87
20190113,1525,88.06,100,97.4,80.81
20190113,1530,86.57,96.91,96.82,82.25
20190113,1535,88.94,97.74,96.95,82.8
20190113,1540,88.23,98.88,96.75,84.24
20190113,1545,89.03,96.41,98.83,72.43
20190113,1550,88.84,96.24,98.64,72.57
20190113,1555,85.33,95.7,94.78,70.82
20190113,1600,79.43,97.64,96.48,82.98
20190113,1605,87.31,97.61,96.48,84.69
20190113,1610,94.02,99.03,97.19,87.28
20190113,1615,95.16,97.11,95.76,86.97
20190113,1620,92.75,99.41,96.15,86.95
20190113,1625,94.17,99.45,98.66,91.99
20190113,1630,95.52,99.04,99.01,90.33
20190113,1635,94.68,99.79,98.13,91.31
20190113,1640,96.84,99.88,97.89,88.41
20190113,1645,95.51,97.84,97.71,78.26
20190113,1650,90.57,100.36,96.65,76.3
20190113,1655,87.33,100.01,95.96,69.7
20190113,1700,86.04,100.86,95.81,73.9
20190113,1705,85.15,100.2,95.59,70.36
20190113,1710,83.94,99.8,95.56,74.25
20190113,1715,85.71,100.25,94.31,62.74
20190113,1720,85.31,101.1,93.75,61.38
20190113,1725,82.51,99.87,94.09,58.53
20190113,1730,82.87,99.74,94.19,64.61
20190113,1735,81.57,95.45,91.93,60.19
20190113,1740,80.48,97.22,91.72,62.94
20190113,1745,81.22,96.26,89.68,64.3
20190113,1750,79.72,91.11,90.93,74.82
20190113,1755,78.42,91.04,89.25,77.22
20190113,1800,78.85,91.47,88.77,69.54
20190113,1805,84.29,91.86,88.12,71.88
20190113,1810,84.11,87.38,87.91,68.36
20190113,1815,82.51,94.38,87.44,81.16
20190113,1820,86.24,98.68,90.64,83.01
20190113,1825,83.73,99.41,89.84,84.66
20190113,1830,85.8,96.85,89.56,77.69
20190113,1835,84.07,98.58,90.65,76.05
20190113,1840,83.47,97,91.52,73.81
20190113,1845,85.2,96.94,93.4,80.81
20190113,1850,85.28,96.84,93.6,85.18
20190113,1855,89.31,96.72,90.43,81.97
20190113,1900,87.1,96.66,92.66,82.3
20190113,1905,85.63,96.41,93.7,83.83
20190113,1910,89.16,97.25,93.04,84.47
20190113,1915,91.03,96.04,94.44,82.05
20190113,1920,87.95,93.88,92.82,85.71
20190113,1925,89.12,95.74,93.3,86.27
20190113,1930,86.66,93.38,94.09,84.88
20190113,1935,89.08,97.55,93.09,85.48
20190113,1940,86.32,95.64,94.22,83.27
20190113,1945,85.95,95.04,95.99,83.27
20190113,1950,87.69,94.46,97.19,87.53
20190113,1955,89.73,96.44,97.76,85.51
20190113,2000,89.56,96.96,96.51,87.44
20190113,2005,91.05,96.6,94.85,86.19
20190113,2010,91.76,96.61,97.03,87.13
20190113,2015,91.26,96.2,95.54,88.3
20190113,2020,89.77,95.85,97.29,85.35
20190113,2025,88.26,95.24,97.14,86.66
20190113,2030,91.43,95.85,97.22,87.12
20190113,2035,90.72,95.35,97.61,83.65
20190113,2040,89.01,96.4,96.76,88.42
20190113,2045,87.99,94.97,94.84,85.46
20190113,2050,87.88,95.12,96.17,80.86
20190113,2055,86.14,96.82,98.07,86.64
20190113,2100,94.2,94.64,100.18,93.52
20190113,2105,96.07,97.48,99.63,92.91
20190113,2110,98.01,98.11,99.2,94.7
20190113,2115,95.2,97.79,102.16,96.75
20190113,2120,95.64,97.36,101.83,95.85
20190113,2125,98.54,94.98,102.23,95.75
20190113,2130,96.86,97.78,101.24,98.93
20190113,2135,94.66,98.99,102.16,91.31
20190113,2140,94.5,98.68,101.34,96.52
20190113,2145,96.08,97.96,101.01,99.65
20190113,2150,96.84,97.84,102.26,98.37
20190113,2155,97.95,95.94,101.82,99.97
20190113,2200,98.7,100.12,102.44,98.08
20190113,2205,99.34,98.1,101.97,97.68
20190113,2210,101.32,98.58,102.23,101.45
20190113,2215,101.84,100.36,103.14,98.54
20190113,2220,98.43,97.04,102.52,101.32
20190113,2225,99.66,102.57,102.87,102.91
20190113,2230,99.74,100.87,103.26,98.82
20190113,2235,100.19,101.34,102.01,102.79
20190113,2240,99.76,101.74,103.93,102.07
20190113,2245,98.49,100.23,104.66,101.73
20190113,2250,100.92,99.52,101.65,105.82
20190113,2255,102.11,101.59,101.85,104.41
20190113,2300,102.19,103.25,103.88,103.91
20190113,2305,102.84,101.87,102.94,101.78
20190113,2310,101.88,103.24,103.26,101.32
20190113,2315,102.06,102.9,104.2,104.23
20190113,2320,102.69,101.2,103.22,102.23
20190113,2325,101.77,104.31,102.99,105.97
20190113,2330,103.49,102.58,105.17,108.94
20190113,2335,106.29,104.36,101.98,106.32
20190113,2340,103.7,105.74,103.8,105.23
20190113,2345,105.68,103.45,103.32,108.54
20190113,2350,104.59,107,102.88,108.68
20190113,2355,106.4,105.83,103.09,109.66
20190114,0,106.72,106.34,101.75,103.61
20190114,5,106.72,104.94,101.88,108.34
20190114,10,107.35,103.42,103.86,105.09
20190114,15,108.65,104.7,104.84,110.52
20190114,20,108.96,103.6,102.67,109.3
20190114,25,103.59,104.96,100.86,108.93
20190114,30,104.78,101.28,102.4,105
20190114,35,105.32,100.57,102.17,109.68
20190114,40,105.54,102.01,100.86,109.99
20190114,45,107.04,105.81,99.32,107.45
20190114,50,104.39,102.35,99.18,113.16
20190114,55,107.98,104.32,101.5,104.98
