,,t1,n1,n2,n3
20190910,1000,80.04,83.36,96.74,40.82
20190910,1005,85.07,82.78,95.11,44.4
20190910,1010,85.4,81.39,96.02,48.06
20190910,1015,85.07,80.61,96.09,45.6
20190910,1020,87.06,83.34,95.72,49.99
20190910,1025,89.15,81.4,95.15,49.16
20190910,1030,90.12,79.85,95.86,49.3
20190910,1035,90.05,79.44,96.37,47.71
20190910,1040,91.98,81.02,96.24,52.99
20190910,1045,90.23,78.45,96.78,56.41
20190910,1050,90.31,78.19,94.63,53.56
20190910,1055,89.41,73.68,95.64,53.5
20190910,1100,90.27,72.77,95.44,53.33
20190910,1105,89.58,70.57,95.94,56.1
20190910,1110,90.61,72.6,98.13,65.82
20190910,1115,91.75,75.4,96.31,81.43
20190910,1120,93.98,75.47,94.76,84.01
20190910,1125,94.39,76.43,95.14,79.06
20190910,1130,94.5,76.91,95.69,81.79
20190910,1135,95.22,82.32,95.25,81.99
20190910,1140,95.62,83.69,95.22,81.15
20190910,1145,93.65,85.71,95.91,79.75
20190910,1150,95.02,82.9,97.29,77.91
20190910,1155,94.5,85.56,97.09,85.85
20190910,1200,95.18,83.67,96.11,78.38
20190910,1205,95.76,85.87,95.67,82.71
20190910,1210,95.4,82.98,96.85,81.37
20190910,1215,93.39,79.06,95.92,72.78
20190910,1220,88.26,85,95.11,69.7
20190910,1225,85.82,80.48,94.14,73.98
20190910,1230,82.37,74.93,96.09,79.58
20190910,1235,82.06,76.04,95.69,80.8
20190910,1240,83.44,79.17,96.69,80.88
20190910,1245,85.95,89.47,96.52,74.63
20190910,1250,86.36,88.48,96.75,69.25
20190910,1255,86.54,85.94,95.97,68.63
20190910,1300,86.42,85.47,95.69,65.34
20190910,1305,84.74,84.3,94.21,63.42
20190910,1310,81.12,85.13,94.33,64.79
20190910,1315,80.46,83.2,92.56,57.03
20190910,1320,79.91,84.35,92.89,60.03
20190910,1325,77.29,84.21,93.46,59.81
20190910,1330,72.27,81.41,94.86,58.05
20190910,1335,74.33,83.97,93.4,55.25
20190910,1340,75.43,81.96,92.16,48.18
20190910,1345,79.93,76.61,91.44,48.12
20190910,1350,78.07,84.71,91.95,52.56
20190910,1355,78.28,77.55,87.95,53.18
20190910,1400,77.23,84.17,88.55,53.58
20190910,1405,72.44,82.33,86.18,55.5
20190910,1410,72.88,79.38,88.53,51.11
20190910,1415,70.69,80.47,86.54,51.93
20190910,1420,73.28,77.09,84.53,54.07
20190910,1425,72.88,78.42,86.19,54.4
20190910,1430,71.22,79.54,87.62,52.42
20190910,1435,69.35,79.34,90.66,49.04
20190910,1440,70.83,82.52,88.52,50.52
20190910,1445,69.55,81.97,91.03,52.67
20190910,1450,72.34,81.64,90,55.51
20190910,1455,69.67,84.95,92.25,60.65
20190910,1500,72.12,83.34,90.07,53.54
20190910,1505,73.59,83.91,90.39,56.74
20190910,1510,73.49,85.67,89,55.63
20190910,1515,73.5,85.02,91.16,56.18
20190910,1520,76.94,85.58,92.07,54.29
20190910,1525,78.94,87.19,88.02,55.43
20190910,1530,79.16,87.13,90.87,51.36
20190910,1535,78.42,83.47,92.19,54.35
20190910,1540,78.08,87.33,87.36,55.71
20190910,1545,76.78,86.64,88.92,54.18
20190910,1550,74.23,89.25,88.5,55.78
20190910,1555,63.98,87.28,89.31,55.13
20190910,1600,60.42,85.81,89.46,55.38
20190910,1605,55.58,86.47,92.61,51.52
20190910,1610,53.35,88.29,92.37,54.45
20190910,1615,53.9,88.7,92.4,51.87
20190910,1620,55.61,87.4,93.39,58.01
20190910,1625,54.02,88.88,94.38,63.3
20190910,1630,52.82,91.49,97.93,61.29
20190910,1635,55.78,91.06,94.38,65.38
20190910,1640,55.39,89.43,93.06,60.03
20190910,1645,54.44,92.88,95.63,64.5
20190910,1650,56.51,86.78,93.92,65.59
20190910,1655,59.98,89.22,96.88,59.11
20190910,1700,58.6,89.97,94.84,57.71
20190910,1705,57.59,87.75,94.42,63.69
20190910,1710,61.1,92.56,94.02,63.8
20190910,1715,50.72,90.85,93.21,55.64
20190910,1720,53.65,90.52,92.63,40.33
20190910,1725,57.09,88.74,84.88,37.13
20190910,1730,56.75,89.66,80.68,50.15
20190910,1735,56.15,88.07,77.77,55.22
20190910,1740,55.55,85.59,79.28,61.41
20190910,1745,54.26,86.13,81.02,70.74
20190910,1750,57.29,83.94,80.5,78.61
20190910,1755,61.49,83.92,76.69,78.92
20190910,1800,60.87,83.89,80.48,70.27
20190910,1805,60.43,88.99,81.51,58.9
20190910,1810,71.46,87.53,86.42,51.91
20190910,1815,68,88.78,84.36,76.87
20190910,1820,74.86,89.42,81.49,74.23
20190910,1825,78.04,90.76,83.2,77.03
20190910,1830,79.67,88.26,84.92,79.4
20190910,1835,84.43,90.39,82.65,78.24
20190910,1840,83.39,90.55,75.9,85.41
20190910,1845,81.76,89.39,74.09,74.63
20190910,1850,81.35,88.03,63.69,71.81
20190910,1855,78.54,89.58,76.84,77.27
20190910,1900,73.15,89.04,80.53,75.78
20190910,1905,76.74,89,78.97,73.79
20190910,1910,77.44,88.99,81.93,76.5
20190910,1915,79.28,86.61,83.61,76.72
20190910,1920,80.16,87.01,85.73,76.88
20190910,1925,76.81,85.94,92.51,72.82
20190910,1930,76.41,85.75,94.27,76.83
20190910,1935,77.25,87.33,94.37,78.07
20190910,1940,75.05,87.61,93.64,69.06
20190910,1945,77.74,86.84,95.48,72.3
20190910,1950,77.43,85.02,96.24,75.82
20190910,1955,77.2,86.3,96.6,76.58
20190910,2000,79.52,86.85,95.26,78.03
20190910,2005,78.57,87.25,96.52,79.76
20190910,2010,81.54,88.44,97.6,76.76
20190910,2015,80.7,87.48,95.04,70.99
20190910,2020,79.03,90.15,96.07,76.35
20190910,2025,81.25,87.03,98.56,76.65
20190910,2030,83.41,88.96,96.8,75.89
20190910,2035,83.68,89.07,97.84,74.14
20190910,2040,81.95,90.87,98.83,79.06
20190910,2045,83.65,92.36,99.71,75.49
20190910,2050,85.23,91.44,99.66,81.8
20190910,2055,90.01,94.24,96.73,81.8
20190910,2100,94.02,92.67,98.18,82.49
20190910,2105,97.86,90.41,97.79,86.89
20190910,2110,95.47,90.58,97.64,88.39
20190910,2115,97.08,90.68,99.51,91.97
20190910,2120,95.38,93.7,100.15,90.43
20190910,2125,94.11,91.83,99.07,94.35
20190910,2130,87.53,86.05,97.98,87.94
20190910,2135,77.48,85.01,93.5,77.52
20190910,2140,74.44,76.67,87.68,76.53
20190910,2145,75.04,75.19,87.7,73.01
20190910,2150,73.58,71.29,88.27,76.06
20190910,2155,74.67,70.12,81.46,74.66
20190910,2200,79.4,79.13,85.46,78.49
20190910,2205,72.07,71.83,83.56,74.79
20190910,2210,70.99,70.06,84.74,73.45
20190910,2215,72.22,70.24,88.34,69.39
20190910,2220,68.2,70.66,89.08,69.94
20190910,2225,66.65,71.24,89.69,67.02
20190910,2230,62.54,66.72,88.35,72.16
20190910,2235,67.13,65.41,81.45,73.39
20190910,2240,73.11,65.27,83.46,72.22
20190910,2245,75.06,70.98,78.5,69.33
20190910,2250,75.35,73.89,82.88,73.31
20190910,2255,78.17,77.09,85.52,74.51
20190910,2300,78.51,73,88.28,72.98
20190910,2305,81.87,75.74,88.74,72.32
20190910,2310,82.5,77.9,90.32,70.13
20190910,2315,82.5,80.6,87.24,75.93
20190910,2320,84.02,79.46,87.98,77.64
20190910,2325,81.87,78.14,89.05,71.97
20190910,2330,82.07,77.78,86.18,81.97
20190910,2335,86.77,83.53,86.59,82.03
20190910,2340,85,89.24,90.55,86.38
20190910,2345,87.35,87.78,89.79,86.79
20190910,2350,88.79,88.56,90.66,89.42
20190910,2355,88.91,87.89,91.92,92.1
20190911,0,89.02,85.48,88.89,86.69
20190911,5,88.96,85.38,90.58,86.1
20190911,10,89.03,87.77,92.46,79.75
20190911,15,89.73,88.83,94.37,90.07
20190911,20,89.57,92.66,93.77,92.76
20190911,25,89.33,94.43,93.97,89.2
20190911,30,91.05,94.86,92.4,98.26
20190911,35,93.39,90.61,92.67,85.73
20190911,40,89.08,89.29,91.1,85.53
20190911,45,87.47,92.25,93.94,86.86
20190911,50,89.21,90.92,91.12,85.1
20190911,55,89.65,89.6,90.22,86.23
20190911,100,91.86,92.57,91.47,84.53
20190911,105,87.1,92.64,90.35,87.59
20190911,110,88.59,90.7,90.46,86.63
20190911,115,90.32,93.01,90.99,83.34
20190911,120,88.36,90.94,93.01,89.17
20190911,125,90.93,88.71,95,84.36
20190911,130,90.98,88.64,90.55,85.72
20190911,135,89.81,86.46,91.53,85.88
20190911,140,91.68,87.51,88.92,87.15
20190911,145,89.16,88.67,87.85,81.4
20190911,150,90.08,88.32,88.19,86.96
20190911,155,89.53,87.99,87.91,88.81
20190911,200,88.93,87.54,91.77,90.27
20190911,205,90.07,87.62,90.77,88.89
20190911,210,90.52,88.37,89.27,85.54
20190911,215,94.98,87.92,90.16,84.26
20190911,220,91.09,88.47,90.82,92.96
20190911,225,92.89,89.94,89.11,82.3
20190911,230,92.04,92.63,88.62,84.14
20190911,235,91.02,89.72,89.2,78.48
20190911,240,93.28,90.78,88.95,87.54
20190911,245,92.73,89.35,92.25,93.05
20190911,250,94.82,88.28,91.1,85.6
20190911,255,86.81,90.57,91.49,86.06
20190911,300,86.82,90.62,91.98,86.02
20190911,305,92.7,91.18,92.08,83.62
20190911,310,87.49,87.63,92.93,87.81
20190911,315,91.9,87.55,91.23,87.38
20190911,320,91.15,89.27,88.85,88.32
20190911,325,89.61,88.59,89.84,86.1
20190911,330,87.73,89.36,84.68,85.6
20190911,335,85.71,86.83,88.19,87.72
20190911,340,89.9,90.04,85.87,86.84
20190911,345,89.54,91.07,84.59,87.46
20190911,350,90.62,88.62,85.87,83.71
20190911,355,88.94,92.15,87.6,79.31
20190911,400,84.02,88.39,87.23,87.94
20190911,405,89.97,89.24,88.58,86.58
20190911,410,90.4,89.24,87.26,85.27
20190911,415,87.97,88.56,90.79,75.93
20190911,420,90.17,88.96,89.1,80.41
20190911,425,85.96,90.39,89.16,80.8
20190911,430,82.06,89.74,91.05,83.65
20190911,435,86.95,89.87,87.72,84.13
20190911,440,87.34,89.24,89.7,85.78
20190911,445,82.24,89.7,88.06,80.31
20190911,450,85.71,89.72,89.54,81.57
20190911,455,82.75,90.46,87.56,85.99
20190911,500,83.23,87.77,89.11,86.12
20190911,505,86.13,88.04,89.04,88.78
20190911,510,86.36,90.52,89.95,92.39
20190911,515,84.38,87.47,88.74,83.78
20190911,520,82.74,88.42,89.27,83.1
20190911,525,84.6,88.21,88.81,86.71
20190911,530,85.42,85.73,87.51,85.15
20190911,535,84.6,86.37,89.14,87.96
20190911,540,86.31,83.5,90.79,82.65
20190911,545,85.23,79.8,88.86,78.58
20190911,550,81.94,81.98,89.28,79.79
20190911,555,83.09,83.08,90.43,79.55
20190911,600,83.77,85.49,89.91,86.58
20190911,605,86.24,84.86,91.84,84.73
20190911,610,84.24,80.94,88.07,88.02
20190911,615,86.31,86.54,90.94,84.15
20190911,620,85.97,85.47,93.46,82.69
20190911,625,85.65,81.49,92.06,86.17
20190911,630,86.38,83.46,95.36,83.4
20190911,635,86.35,82.45,96.66,84.14
20190911,640,87.3,83.3,93.71,82.11
20190911,645,85.76,79.88,96.72,80.5
20190911,650,85.96,81.96,94.55,77.45
20190911,655,85.09,82.83,97.2,78.9
20190911,700,77.81,80.19,92.43,72.8
20190911,705,78.37,80.86,93.52,67.37
20190911,710,80.38,77.04,95.01,55.63
20190911,715,81.05,75.47,92.88,46.48
20190911,720,82.49,72.92,91.77,47.86
20190911,725,81.68,74.97,92.74,53.85
20190911,730,79.85,79.84,90.98,51.71
20190911,735,78.13,76.21,92.47,52.44
20190911,740,77.32,79.73,95.24,52.97
20190911,745,76.39,77.14,96.8,53.72
20190911,750,74.91,78.92,92.24,47.74
20190911,755,75.32,79.08,96.04,44.97
20190911,800,77.6,75.23,91.75,48.3
20190911,805,78.12,75.53,95.12,52.09
20190911,810,78.18,75.86,94.44,55.9
20190911,815,79.04,77.01,95.09,50.25
20190911,820,79.74,79.14,93.53,44.52
20190911,825,83.4,79.12,91.67,47.09
20190911,830,82.86,88.06,93.14,45.04
20190911,835,83.02,87.42,94.32,47.68
20190911,840,86.1,89.65,95.3,55.95
20190911,845,86,88.87,94.76,54.62
20190911,850,86.85,89.72,94.48,71.27
20190911,855,90.33,88.92,94.03,81.04
20190911,900,86,87.53,93.98,66.66
20190911,905,86.26,86.13,93.47,60.86
20190911,910,86.67,86.52,92.18,64.07
20190911,915,87.79,85.45,93.33,74.04
20190911,920,87.98,86.91,93.82,79.23
20190911,925,91.75,88.27,93.63,71.82
20190911,930,90.04,86.13,94.28,74.32
20190911,935,91.78,87.47,95.22,68.29
20190911,940,90.45,87.4,94.4,75.31
20190911,945,93.54,88.17,95.77,75.65
20190911,950,94.76,86.22,94.93,82.64
20190911,955,94.33,84.79,94.11,81.3
20190911,1000,94.45,84.86,93.95,80.51
20190911,1005,97.04,82.91,93.31,81.81
20190911,1010,96.03,82.15,93.77,71.78
20190911,1015,96.5,72.91,93.95,70.55
20190911,1020,93.1,70.76,93.79,74.03
20190911,1025,95.56,87.02,92.96,75.55
20190911,1030,96.98,84.38,95.72,73.89
20190911,1035,93.54,83.9,94.82,69.77
20190911,1040,93.86,85.43,96.14,71.58
20190911,1045,95.09,85.22,95.15,75.3
20190911,1050,94.66,85.3,95.3,78.41
20190911,1055,95.05,86.46,93.57,76.51
20190911,1100,94.75,80.36,94.07,72.23
20190911,1105,93.24,81.24,95.2,70.8
20190911,1110,95.06,86.96,96.57,74.32
20190911,1115,94.39,85.97,94.47,74.98
20190911,1120,95.1,86.59,94.2,76.79
20190911,1125,93.82,85.17,94.4,70.78
20190911,1130,94.22,87.13,97.43,72.31
20190911,1135,92.89,89.82,94.37,62.91
20190911,1140,91.41,91.8,95.57,56.83
20190911,1145,88.95,88.05,96.26,68.3
20190911,1150,93.25,89.4,94.43,71.74
20190911,1155,93.82,89.5,93.35,78.23
20190911,1200,93.08,88.83,94.91,78.1
20190911,1205,91.81,90.52,92.73,79.77
20190911,1210,92.65,85.94,97.31,73.09
20190911,1215,92.26,87.19,95.69,67.66
20190911,1220,91.61,85.22,94.59,61.77
20190911,1225,90.68,88.48,96.03,58.64
20190911,1230,90.83,89.85,98.16,55.48
20190911,1235,93.41,92.26,97.13,66.08
20190911,1240,96.74,94.08,98.07,78.79
20190911,1245,96.2,91.75,96.01,76
20190911,1250,91.79,91.01,96.83,67.27
20190911,1255,93.01,90.8,97.34,59.55
20190911,1300,92.15,90.35,96.56,58.47
20190911,1305,88.96,91.47,96.45,53.43
20190911,1310,89.04,90.37,98.11,58.86
20190911,1315,88.34,91.03,97.89,56.45
20190911,1320,86.73,92.74,98.56,55.17
20190911,1325,86.24,94.38,97.4,66.28
20190911,1330,86.93,93.08,98.53,58.65
20190911,1335,86.97,91.65,96.34,56.58
20190911,1340,82.55,90.02,95.04,58.81
20190911,1345,79.91,87.87,95.59,54.07
20190911,1350,80.47,90.65,96.42,58.64
20190911,1355,79.76,90.86,97.15,61.97
20190911,1400,81.97,91.28,95.69,59.75
20190911,1405,83.53,91.14,96.21,55.59
20190911,1410,83.84,89.19,96.98,55.59
20190911,1415,83.99,89.05,96.07,50.33
20190911,1420,85.89,91.21,94.74,54.5
20190911,1425,84.18,88.92,94.79,50.99
20190911,1430,87.59,86.13,95.96,45.01
20190911,1435,90.37,84.79,97.32,45.85
20190911,1440,90.02,85.9,96.63,49.07
20190911,1445,87.66,86.09,96.82,52.53
20190911,1450,88.12,85.79,92.7,57.25
20190911,1455,86.22,86.76,93.59,57.16
20190911,1500,84.88,89.66,96.22,55.35
20190911,1505,86.12,88.59,97.6,60.12
20190911,1510,88.61,85.99,96.97,55.18
20190911,1515,88.48,85.32,97.21,56.23
20190911,1520,88.83,84.53,95.7,53.4
20190911,1525,86.31,86.32,92.07,48.8
20190911,1530,84.99,88.24,94.51,51.56
20190911,1535,84.47,86.87,96.74,49.58
20190911,1540,85.03,85.21,95.94,56.44
20190911,1545,84.56,89.36,95.13,59.96
20190911,1550,86.01,95.37,95.88,56.47
20190911,1555,85.3,86.57,97.22,50.71
20190911,1600,83.85,87.39,97.14,51.71
20190911,1605,85.25,86.72,94.11,52.23
20190911,1610,83.17,87.16,96.76,53.77
20190911,1615,82.73,86.56,97.42,55.13
20190911,1620,81.67,85.75,96.36,56.51
20190911,1625,78.22,83.03,95.56,62.36
20190911,1630,76.52,81.43,93.49,63.27
20190911,1635,78.43,81.66,87.26,65.66
20190911,1640,76.07,81.5,88.31,59.61
20190911,1645,72.16,82.08,86.46,56.98
20190911,1650,66.88,86.41,88,59.47
20190911,1655,68.77,84.27,87.24,65.59
20190911,1700,72.75,85.24,88.24,59.48
20190911,1705,71.68,85.56,92.67,62.57
20190911,1710,71.88,83.51,94.64,67.04
20190911,1715,66.92,85.21,95.9,59.55
20190911,1720,67.2,84.95,97.29,61.68
20190911,1725,72.41,86.92,98.52,60.14
20190911,1730,72.23,83.16,100.45,62.12
20190911,1735,73.74,84.98,99.06,68.24
20190911,1740,75.99,88.02,97.48,77.49
20190911,1745,84.87,85.57,98.18,80.72
20190911,1750,87.94,87.83,97.82,80.34
20190911,1755,89.79,83.1,97.71,79.09
20190911,1800,84.24,83.41,100.2,64.28
20190911,1805,86.6,85.72,97.04,61.52
20190911,1810,86.28,86.44,99.81,69.79
20190911,1815,88.28,85.85,96.53,77.98
20190911,1820,86.75,86.65,97.2,78.14
20190911,1825,87.69,85.56,96.8,70.82
20190911,1830,86.09,81.89,95.9,62.59
20190911,1835,82.52,88.17,94.97,67.55
20190911,1840,79.47,89.16,94.9,58.58
20190911,1845,74.11,86.44,92.53,57.42
20190911,1850,74.85,88.34,94.67,57.53
20190911,1855,70.93,87.84,93.03,57.45
20190911,1900,70.22,87.81,92.36,63.51
20190911,1905,68.54,86.75,94.32,67.84
20190911,1910,61.52,84.68,94.97,65.64
20190911,1915,66.12,87.1,98.12,58.74
20190911,1920,62.58,87.7,95.76,71.59
20190911,1925,76.26,87.25,94.15,72.13
20190911,1930,76.33,84.56,95.22,68.81
20190911,1935,77.3,83.33,94.49,62.09
20190911,1940,77.98,86.63,94.88,60.18
20190911,1945,80.18,84.67,94.55,53.4
20190911,1950,80.53,81.23,97.26,59.47
20190911,1955,81.31,85.51,100.34,81.44
20190911,2000,87.82,82.18,97.03,69.44
20190911,2005,88.87,81.51,97.05,77.97
20190911,2010,89.53,81.31,98.5,74.3
20190911,2015,88.99,79.32,97.29,69.87
20190911,2020,85.17,82.09,99.16,61.97
20190911,2025,84.87,78.49,97.95,63.11
20190911,2030,86.52,80.53,95.29,54.09
20190911,2035,85.85,80.18,96.29,54.48
20190911,2040,84.03,80.71,97.39,60.94
20190911,2045,81.98,80.11,96.21,58.82
20190911,2050,80.03,82.31,97.84,63.68
20190911,2055,84.04,80.28,97.36,65.5
20190911,2100,81.61,79.78,99.2,72.86
20190911,2105,83.7,81.51,99.43,65.55
20190911,2110,86.7,82.43,98.28,70.22
20190911,2115,87.78,82.59,97.5,78.04
20190911,2120,86.47,87.03,98.78,74.36
20190911,2125,86.58,84.32,96.11,78.22
20190911,2130,89.47,86.93,96.71,75.19
20190911,2135,88.28,86.8,97.76,78.08
20190911,2140,85.42,86.17,96.23,76.18
20190911,2145,87.85,86.57,97.43,69.47
20190911,2150,87.65,86.88,98.72,71.67
20190911,2155,87.28,81.87,96.68,73
20190911,2200,87.52,78.44,99.76,81.36
20190911,2205,91.49,79.1,97.49,76.82
20190911,2210,93.38,77.61,98.29,77.49
20190911,2215,89.99,85,98.79,77.16
20190911,2220,90.48,82.4,99.69,79.97
20190911,2225,91.04,85,97.08,81.85
20190911,2230,88.74,87,98.66,84.74
20190911,2235,90.24,86.57,96.17,84.24
20190911,2240,90.3,86.97,97.67,80.4
20190911,2245,87.32,87.1,97.6,82.23
20190911,2250,90.37,88.25,95.62,87.99
20190911,2255,93.06,89.5,96.98,89.28
20190911,2300,96.8,86.99,98.79,82.3
20190911,2305,97.49,90.85,97.87,84.74
20190911,2310,101.01,91.85,99.38,83.54
20190911,2315,96.01,90.91,98.99,89.42
20190911,2320,96.41,91.35,98.59,91.72
20190911,2325,99.81,90.78,98.95,94.28
20190911,2330,99.81,91.85,97.89,87.32
20190911,2335,99.99,89.94,96.01,93.93
20190911,2340,101.4,90.62,96.92,91.56
20190911,2345,98.8,87.9,97.36,92.47
20190911,2350,99.82,90.07,97.82,92.78
20190911,2355,97.23,90.42,97.16,95.5
20190912,0,90.63,87.01,98.26,90.09
20190912,5,93.69,89.77,101.75,95.69
20190912,10,100.44,86.1,100.92,97.43
20190912,15,102.21,88.65,98.45,98.12
20190912,20,102.03,88.02,98.82,93.09
20190912,25,99.94,81.67,102.04,93.65
20190912,30,100.61,86.54,102.13,98.38
20190912,35,99.83,89.61,102.13,100.89
20190912,40,105.14,84.73,102.41,99.13
20190912,45,104.08,85.99,98.65,100.87
20190912,50,106.34,89.83,98.18,100.82
20190912,55,106.61,90.91,103.09,97.88
20190912,100,108.9,91.72,101.87,101.76
20190912,105,112.13,90.23,103.02,100.06
20190912,110,109.26,91.34,102.65,97.52
20190912,115,110.01,96.07,102.82,102.44
20190912,120,106.78,97.12,102.42,99.94
20190912,125,106.76,95.22,103.44,101.8
20190912,130,107.36,96.01,103.9,102.67
20190912,135,108.36,98.22,104.74,105.74
20190912,140,109.23,96.46,103.66,105.58
20190912,145,109.08,98.06,101.71,104.1
20190912,150,108.6,99.6,104.68,105.67
20190912,155,107.77,101.32,99.93,105.68
20190912,200,106.1,99.41,102.45,104.94
20190912,205,106.09,99.74,103.89,101
20190912,210,108.4,100.5,101.98,106.13
20190912,215,111.4,102.99,101.62,103.67
20190912,220,108.43,101.59,102.74,101.55
20190912,225,108.58,99.39,102.57,106.85
20190912,230,110.99,98.2,101.43,102.83
20190912,235,109.21,99.45,101.45,102.62
20190912,240,109.52,98.29,99.32,102.52
20190912,245,108.41,99.41,99.24,103.55
20190912,250,105.93,102.29,104.13,103.56
20190912,255,107.59,99.66,99.91,102.03
20190912,300,108.9,101.72,102.15,100.9
20190912,305,107.96,99.87,99.84,100.6
20190912,310,110.82,100.46,100.8,105.38
20190912,315,108.03,98.78,100.68,102.1
20190912,320,107.53,99.54,99.15,98.77
20190912,325,107.34,100.03,101.13,100.49
20190912,330,104.27,98.51,99.91,99.19
20190912,335,107.69,99.08,101.47,97.36
20190912,340,106.92,93.93,98.1,99.89
20190912,345,106.1,91.24,97.93,98.69
20190912,350,106.24,91.54,99.27,96.15
20190912,355,104.42,92.13,100.92,94.15
20190912,400,108.34,92.2,99.83,94.64
20190912,405,106.82,91.43,98.4,96.96
20190912,410,108.73,87.47,103.14,96.16
20190912,415,106,83.37,100.75,91.09
20190912,420,105.2,87.98,100.92,94.18
20190912,425,105.85,80.1,100.9,92.84
20190912,430,103.41,75.45,100.84,93.62
20190912,435,108.88,73.18,97.31,96.75
20190912,440,104.69,71.35,101.06,95.8
20190912,445,105.28,73.24,97.76,97.58
20190912,450,105.75,75.49,97.83,95.54
20190912,455,103.7,74.67,96.82,98.29
20190912,500,105.44,71.06,102.71,99.57
20190912,505,105.71,68.94,103.92,99.7
20190912,510,103.4,70.22,97.82,96.89
20190912,515,104.68,76.5,100.24,101.33
20190912,520,104.2,78.88,102.37,98.1
20190912,525,104.68,78.13,99.38,99.99
20190912,530,104.88,81.84,97.61,101.82
20190912,535,104.12,88.22,105.68,99.93
20190912,540,102.87,85.83,100.44,98.31
20190912,545,103.76,80.42,98.7,101.07
20190912,550,104.61,78.47,98.35,96.9
20190912,555,100.91,77.44,100.08,96.84
20190912,600,99.44,79.54,99.97,101.36
20190912,605,103.42,79.67,97.71,99.24
20190912,610,100.89,71.27,98.66,98.73
20190912,615,101.33,68.86,103.59,103.18
20190912,620,105.66,69.1,103.96,101.48
20190912,625,104.75,63.25,106.13,95.79
20190912,630,106.22,67.82,102.98,101.9
20190912,635,106.96,61.07,103.2,104.19
20190912,640,103.16,56.21,101.28,103.28
20190912,645,104.67,59.33,103.75,105.87
20190912,650,105.17,64.17,104.8,107.2
20190912,655,105.25,59.15,100.22,101.12
20190912,700,103.53,56.71,100.57,100.05
20190912,705,99.12,55.88,101.71,99.54
20190912,710,101.55,51.22,103.59,97.9
20190912,715,101.81,50.27,102.92,99.52
20190912,720,101.01,48.54,104.21,100.85
